Data,Open,High,Low,Close
2/18/1992,91.3,91.3,91.3,91.3
2/20/1992,92.2,92.2,92.2,92.2
2/25/1992,93.1,93.1,93.1,93.1
2/27/1992,91.5,91.5,91.5,91.5
3/3/1992,93.7,93.7,93.7,93.7
3/5/1992,94.6,94.6,94.6,94.6
3/10/1992,94.1,94.1,94.1,94.1
3/12/1992,94.5,94.5,94.5,94.5
3/17/1992,91,91,91,91
3/19/1992,92.9,92.9,92.9,92.9
3/24/1992,92.4,92.4,92.4,92.4
3/26/1992,90.3,90.3,90.3,90.3
3/31/1992,87.2,87.2,87.2,87.2
4/2/1992,86.8,86.8,86.8,86.8
4/7/1992,84.3,84.3,84.3,84.3
4/9/1992,83.1,83.1,83.1,83.1
4/14/1992,83.5,83.5,83.5,83.5
4/16/1992,82.2,82.2,82.2,82.2
4/23/1992,82.2,82.2,82.2,82.2
4/28/1992,78.8,78.8,78.8,78.8
4/30/1992,76.5,76.5,76.5,76.5
5/5/1992,75.3,75.3,75.3,75.3
5/7/1992,75.9,75.9,75.9,75.9
5/12/1992,77.4,77.4,77.4,77.4
5/14/1992,76.2,76.2,76.2,76.2
5/19/1992,73.9,73.9,73.9,73.9
5/21/1992,74,74,74,74
5/26/1992,73.1,73.1,73.1,73.1
5/28/1992,74,74,74,74
6/2/1992,73.8,73.8,73.8,73.8
6/4/1992,71.5,71.5,71.5,71.5
6/9/1992,70,70,70,70
6/11/1992,67.8,67.8,67.8,67.8
6/16/1992,66.4,66.4,66.4,66.4
6/23/1992,62.8,62.8,62.8,62.8
6/25/1992,65.3,65.3,65.3,65.3
6/30/1992,71.5,71.5,71.5,71.5
7/2/1992,78.3,78.3,78.3,78.3
7/7/1992,85.2,85.2,85.2,85.2
7/9/1992,86.1,86.1,86.1,86.1
7/14/1992,83,83,83,83
7/16/1992,84.4,84.4,84.4,84.4
7/21/1992,82.1,82.1,82.1,82.1
7/23/1992,84.1,84.1,84.1,84.1
7/28/1992,83.7,83.7,83.7,83.7
7/30/1992,83.2,83.2,83.2,83.2
8/4/1992,81,81,81,81
8/6/1992,80.2,80.2,80.2,80.2
8/11/1992,80.5,80.5,80.5,80.5
8/13/1992,80.3,80.3,80.3,80.3
8/18/1992,79.9,79.9,79.9,79.9
8/20/1992,80,80,80,80
8/25/1992,81,81,81,81
8/27/1992,84.1,84.1,84.1,84.1
9/1/1992,82.9,82.9,82.9,82.9
9/3/1992,82.8,82.8,82.8,82.8
9/8/1992,81.9,81.9,81.9,81.9
9/10/1992,81.7,81.7,81.7,81.7
9/15/1992,84.6,84.6,84.6,84.6
9/17/1992,86.6,86.6,86.6,86.6
9/22/1992,86.7,86.7,86.7,86.7
9/24/1992,87.8,87.8,87.8,87.8
9/29/1992,90.2,90.2,90.2,90.2
10/1/1992,92.7,92.7,92.7,92.7
10/6/1992,92.1,92.1,92.1,92.1
10/8/1992,89.4,89.4,89.4,89.4
10/13/1992,86.7,86.7,86.7,86.7
10/15/1992,88.3,88.3,88.3,88.3
10/20/1992,92.2,92.2,92.2,92.2
10/22/1992,94.2,94.2,94.2,94.2
10/27/1992,95.1,95.1,95.1,95.1
10/29/1992,92.9,92.9,92.9,92.9
11/3/1992,91.5,91.5,91.5,91.5
11/5/1992,93.2,93.2,93.2,93.2
11/10/1992,93.3,93.3,93.3,93.3
11/12/1992,93.2,93.2,93.2,93.2
11/17/1992,94.7,94.7,94.7,94.7
11/19/1992,95.1,95.1,95.1,95.1
11/24/1992,93.2,93.2,93.2,93.2
11/26/1992,95.4,95.4,95.4,95.4
12/1/1992,100.2,100.2,100.2,100.2
12/3/1992,104.8,104.8,104.8,104.8
12/8/1992,105.8,105.8,105.8,105.8
12/10/1992,105.9,105.9,105.9,105.9
12/15/1992,105.6,105.6,105.6,105.6
12/17/1992,104.5,104.5,104.5,104.5
12/22/1992,103,103,103,103
12/29/1992,102.9,102.9,102.9,102.9
1/4/1993,102.5,102.5,102.5,102.5
1/5/1993,103.4,103.4,103.4,103.4
1/7/1993,104.6,104.6,104.6,104.6
1/11/1993,106.1,106.1,106.1,106.1
1/12/1993,106.9,106.9,106.9,106.9
1/14/1993,106.7,106.7,106.7,106.7
1/18/1993,107.3,107.3,107.3,107.3
1/19/1993,106.9,106.9,106.9,106.9
1/21/1993,106.7,106.7,106.7,106.7
1/25/1993,105.4,105.4,105.4,105.4
1/26/1993,103.8,103.8,103.8,103.8
1/28/1993,103.9,103.9,103.9,103.9
2/1/1993,104.6,104.6,104.6,104.6
2/2/1993,104.8,104.8,104.8,104.8
2/4/1993,104.5,104.5,104.5,104.5
2/8/1993,104.4,104.4,104.4,104.4
2/9/1993,104.2,104.2,104.2,104.2
2/11/1993,103.8,103.8,103.8,103.8
2/15/1993,104.1,104.1,104.1,104.1
2/16/1993,104.8,104.8,104.8,104.8
2/18/1993,103.6,103.6,103.6,103.6
2/22/1993,104,104,104,104
2/23/1993,105.5,105.5,105.5,105.5
2/25/1993,107.1,107.1,107.1,107.1
3/1/1993,108.8,108.8,108.8,108.8
3/2/1993,112.1,112.1,112.1,112.1
3/4/1993,115.2,115.2,115.2,115.2
3/8/1993,118.7,118.7,118.7,118.7
3/9/1993,122.7,122.7,122.7,122.7
3/11/1993,125.4,125.4,125.4,125.4
3/15/1993,121.7,121.7,121.7,121.7
3/16/1993,121,121,121,121
3/18/1993,123.1,123.1,123.1,123.1
3/22/1993,124.8,124.8,124.8,124.8
3/23/1993,124.1,124.1,124.1,124.1
3/25/1993,126.5,126.5,126.5,126.5
3/29/1993,128.5,128.5,128.5,128.5
3/30/1993,128.8,128.8,128.8,128.8
4/1/1993,127.9,127.9,127.9,127.9
4/5/1993,128.6,128.6,128.6,128.6
4/6/1993,129.6,129.6,129.6,129.6
4/8/1993,133.5,133.5,133.5,133.5
4/13/1993,141.1,141.1,141.1,141.1
4/15/1993,151.4,151.4,151.4,151.4
4/19/1993,162.3,162.3,162.3,162.3
4/20/1993,175.4,175.4,175.4,175.4
4/22/1993,191.7,191.7,191.7,191.7
4/26/1993,192.8,192.8,192.8,192.8
4/27/1993,186.5,186.5,186.5,186.5
4/29/1993,181.7,181.7,181.7,181.7
5/4/1993,187.3,187.3,187.3,187.3
5/6/1993,200.5,200.5,200.5,200.5
5/10/1993,220.1,220.1,220.1,220.1
5/11/1993,241.8,241.8,241.8,241.8
5/13/1993,253.4,253.4,253.4,253.4
5/17/1993,251.3,251.3,251.3,251.3
5/18/1993,271.8,271.8,271.8,271.8
5/20/1993,296.9,296.9,296.9,296.9
5/24/1993,316.8,316.8,316.8,316.8
5/25/1993,342.4,342.4,342.4,342.4
5/27/1993,363.2,363.2,363.2,363.2
5/31/1993,374.1,374.1,374.1,374.1
6/1/1993,366.8,366.8,366.8,366.8
6/3/1993,331.6,331.6,331.6,331.6
6/7/1993,300,300,300,300
6/8/1993,270.9,270.9,270.9,270.9
6/9/1993,260.8,260.8,260.8,260.8
6/14/1993,285.8,285.8,285.8,285.8
6/15/1993,313.5,313.5,313.5,313.5
6/17/1993,328.5,328.5,328.5,328.5
6/21/1993,317.8,317.8,317.8,317.8
6/22/1993,327.1,327.1,327.1,327.1
6/24/1993,336.1,336.1,336.1,336.1
6/28/1993,340.9,340.9,340.9,340.9
6/29/1993,346.4,346.4,346.4,346.4
7/1/1993,363.6,363.6,363.6,363.6
7/5/1993,396,396,396,396
7/6/1993,409.2,409.2,409.2,409.2
7/8/1993,384.1,384.1,384.1,384.1
7/12/1993,406.5,406.5,406.5,406.5
7/13/1993,411.7,411.7,411.7,411.7
7/15/1993,404.7,404.7,404.7,404.7
7/19/1993,410,410,410,410
7/20/1993,418.9,418.9,418.9,418.9
7/22/1993,414.6,414.6,414.6,414.6
7/26/1993,416.5,416.5,416.5,416.5
7/27/1993,416.7,416.7,416.7,416.7
7/29/1993,414.8,414.8,414.8,414.8
8/2/1993,418,418,418,418
8/3/1993,419.4,419.4,419.4,419.4
8/5/1993,440.1,440.1,440.1,440.1
8/9/1993,480.9,480.9,480.9,480.9
8/10/1993,518.9,518.9,518.9,518.9
8/12/1993,519.2,519.2,519.2,519.2
8/16/1993,543,543,543,543
8/17/1993,580.3,580.3,580.3,580.3
8/19/1993,593.7,593.7,593.7,593.7
8/23/1993,631.8,631.8,631.8,631.8
8/24/1993,692.2,692.2,692.2,692.2
8/26/1993,738.9,738.9,738.9,738.9
8/30/1993,689.2,689.2,689.2,689.2
8/31/1993,623.6,623.6,623.6,623.6
9/2/1993,681.5,681.5,681.5,681.5
9/6/1993,747.5,747.5,747.5,747.5
9/7/1993,706,706,706,706
9/9/1993,668.3,668.3,668.3,668.3
9/13/1993,668.8,668.8,668.8,668.8
9/14/1993,675.6,675.6,675.6,675.6
9/16/1993,697.5,697.5,697.5,697.5
9/20/1993,653.7,653.7,653.7,653.7
9/21/1993,611.9,611.9,611.9,611.9
9/23/1993,582.6,582.6,582.6,582.6
9/27/1993,578.1,578.1,578.1,578.1
9/28/1993,605,605,605,605
9/30/1993,623.1,623.1,623.1,623.1
10/4/1993,646.7,646.7,646.7,646.7
10/5/1993,669.4,669.4,669.4,669.4
10/7/1993,675.3,675.3,675.3,675.3
10/11/1993,708.3,708.3,708.3,708.3
10/12/1993,749.8,749.8,749.8,749.8
10/14/1993,765.3,765.3,765.3,765.3
10/18/1993,801.7,801.7,801.7,801.7
10/19/1993,796.2,796.2,796.2,796.2
10/21/1993,775.6,775.6,775.6,775.6
10/26/1993,765.2,765.2,765.2,765.2
10/28/1993,788.4,788.4,788.4,788.4
11/2/1993,809.7,809.7,809.7,809.7
11/4/1993,824.7,824.7,824.7,824.7
11/8/1993,815.5,815.5,815.5,815.5
11/9/1993,802.9,802.9,802.9,802.9
11/10/1993,836.5,836.5,836.5,836.5
11/15/1993,886.8,886.8,886.8,886.8
11/16/1993,904.4,904.4,904.4,904.4
11/18/1993,851.2,851.2,851.2,851.2
11/22/1993,815.8,815.8,815.8,815.8
11/23/1993,858.2,858.2,858.2,858.2
11/25/1993,880.1,880.1,880.1,880.1
11/29/1993,872.2,872.2,872.2,872.2
11/30/1993,876.7,876.7,876.7,876.7
12/2/1993,906.8,906.8,906.8,906.8
12/6/1993,947.7,947.7,947.7,947.7
12/7/1993,965.4,965.4,965.4,965.4
12/9/1993,963.2,963.2,963.2,963.2
12/13/1993,1015.7,1015.7,1015.7,1015.7
12/14/1993,1029.6,1029.6,1029.6,1029.6
12/16/1993,1055.6,1055.6,1055.6,1055.6
12/20/1993,1079.7,1079.7,1079.7,1079.7
12/21/1993,1122.6,1122.6,1122.6,1122.6
12/23/1993,1196.9,1196.9,1196.9,1196.9
12/27/1993,1267.3,1267.3,1267.3,1267.3
12/28/1993,1162.7,1162.7,1162.7,1162.7
12/30/1993,1229.8,1229.8,1229.8,1229.8
1/3/1994,1289.7,1289.7,1289.7,1289.7
1/4/1994,1319.4,1319.4,1319.4,1319.4
1/6/1994,1308.3,1308.3,1308.3,1308.3
1/10/1994,1316,1316,1316,1316
1/11/1994,1340.4,1340.4,1340.4,1340.4
1/13/1994,1395.7,1395.7,1395.7,1395.7
1/17/1994,1445.9,1445.9,1445.9,1445.9
1/18/1994,1491,1491,1491,1491
1/20/1994,1524.6,1524.6,1524.6,1524.6
1/24/1994,1566.7,1566.7,1566.7,1566.7
1/25/1994,1661.7,1661.7,1661.7,1661.7
1/27/1994,1801.2,1801.2,1801.2,1801.2
1/31/1994,1669,1669,1669,1669
2/1/1994,1505.4,1505.4,1505.4,1505.4
2/3/1994,1470.2,1470.2,1470.2,1470.2
2/7/1994,1595.4,1595.4,1595.4,1595.4
2/8/1994,1662.6,1662.6,1662.6,1662.6
2/10/1994,1710.4,1710.4,1710.4,1710.4
2/14/1994,1785.4,1785.4,1785.4,1785.4
2/15/1994,1858.6,1858.6,1858.6,1858.6
2/17/1994,1884.3,1884.3,1884.3,1884.3
2/21/1994,1913.9,1913.9,1913.9,1913.9
2/22/1994,1941.8,1941.8,1941.8,1941.8
2/24/1994,1957.8,1957.8,1957.8,1957.8
2/28/1994,1996.7,1996.7,1996.7,1996.7
3/1/1994,2004.5,2004.5,2004.5,2004.5
3/3/1994,1977,1977,1977,1977
3/7/1994,2012.9,2012.9,2012.9,2012.9
3/8/1994,2052.5,2052.5,2052.5,2052.5
3/10/1994,2038.9,2038.9,2038.9,2038.9
3/14/1994,2022.5,2022.5,2022.5,2022.5
3/15/1994,2047.5,2047.5,2047.5,2047.5
3/17/1994,1996.2,1996.2,1996.2,1996.2
3/21/1994,1820.5,1820.5,1820.5,1820.5
3/22/1994,1704.1,1704.1,1704.1,1704.1
3/24/1994,1830.9,1830.9,1830.9,1830.9
3/28/1994,1744.6,1744.6,1744.6,1744.6
3/29/1994,1586.5,1586.5,1586.5,1586.5
3/31/1994,1437.1,1437.1,1437.1,1437.1
4/5/1994,1362.9,1362.9,1362.9,1362.9
4/7/1994,1385.5,1385.5,1385.5,1385.5
4/8/1994,1324.4,1324.4,1324.4,1324.4
4/11/1994,1182.3,1182.3,1182.3,1182.3
4/12/1994,1058,1058,1058,1058
4/14/1994,986.7,986.7,986.7,986.7
4/18/1994,1037.9,1037.9,1037.9,1037.9
4/19/1994,1117.1,1117.1,1117.1,1117.1
4/21/1994,1295.1,1295.1,1295.1,1295.1
4/25/1994,1340.3,1340.3,1340.3,1340.3
4/26/1994,1208.2,1208.2,1208.2,1208.2
4/28/1994,1089.5,1089.5,1089.5,1089.5
5/5/1994,1126,1126,1126,1126
5/6/1994,1072.9,1072.9,1072.9,1072.9
5/9/1994,1028.8,1028.8,1028.8,1028.8
5/10/1994,1028.2,1028.2,1028.2,1028.2
5/12/1994,1055.4,1055.4,1055.4,1055.4
5/16/1994,1148.4,1148.4,1148.4,1148.4
5/17/1994,1132.2,1132.2,1132.2,1132.2
5/19/1994,1168.4,1168.4,1168.4,1168.4
5/23/1994,1210.2,1210.2,1210.2,1210.2
5/24/1994,1233.8,1233.8,1233.8,1233.8
5/26/1994,1215,1215,1215,1215
5/30/1994,1208.1,1208.1,1208.1,1208.1
5/31/1994,1190,1190,1190,1190
6/1/1994,1103.9,1103.9,1103.9,1103.9
6/6/1994,1047.8,1047.8,1047.8,1047.8
6/7/1994,1010.5,1010.5,1010.5,1010.5
6/9/1994,960.3,960.3,960.3,960.3
6/13/1994,865.8,865.8,865.8,865.8
6/14/1994,784.4,784.4,784.4,784.4
6/16/1994,829.1,829.1,829.1,829.1
6/20/1994,780.4,780.4,780.4,780.4
6/21/1994,732.7,732.7,732.7,732.7
6/23/1994,713.3,713.3,713.3,713.3
6/27/1994,759.1,759.1,759.1,759.1
6/28/1994,783.2,783.2,783.2,783.2
6/30/1994,770.4,770.4,770.4,770.4
7/4/1994,792.8,792.8,792.8,792.8
7/5/1994,837.7,837.7,837.7,837.7
7/6/1994,873.3,873.3,873.3,873.3
7/7/1994,906,906,906,906
7/11/1994,950.1,950.1,950.1,950.1
7/12/1994,1014.2,1014.2,1014.2,1014.2
7/13/1994,1093.7,1093.7,1093.7,1093.7
7/14/1994,1028.9,1028.9,1028.9,1028.9
7/18/1994,1094,1094,1094,1094
7/19/1994,1153.3,1153.3,1153.3,1153.3
7/20/1994,1048.8,1048.8,1048.8,1048.8
7/21/1994,1089.4,1089.4,1089.4,1089.4
7/25/1994,1037.7,1037.7,1037.7,1037.7
7/26/1994,1026.5,1026.5,1026.5,1026.5
7/27/1994,1056.4,1056.4,1056.4,1056.4
7/28/1994,1059.4,1059.4,1059.4,1059.4
8/1/1994,1067.7,1067.7,1067.7,1067.7
8/2/1994,1082.4,1082.4,1082.4,1082.4
8/3/1994,1120.8,1120.8,1120.8,1120.8
8/4/1994,1161,1161,1161,1161
8/8/1994,1176.3,1176.3,1176.3,1176.3
8/9/1994,1159.5,1159.5,1159.5,1159.5
8/10/1994,1141.9,1141.9,1141.9,1141.9
8/11/1994,1146.7,1146.7,1146.7,1146.7
8/16/1994,1173.8,1173.8,1173.8,1173.8
8/17/1994,1190.6,1190.6,1190.6,1190.6
8/18/1994,1220.8,1220.8,1220.8,1220.8
8/22/1994,1219.6,1219.6,1219.6,1219.6
8/23/1994,1229.2,1229.2,1229.2,1229.2
8/24/1994,1175.3,1175.3,1175.3,1175.3
8/25/1994,1127.4,1127.4,1127.4,1127.4
8/29/1994,1130.3,1130.3,1130.3,1130.3
8/30/1994,1144.4,1144.4,1144.4,1144.4
8/31/1994,1101.3,1101.3,1101.3,1101.3
9/1/1994,1049.4,1049.4,1049.4,1049.4
9/5/1994,1026.6,1026.6,1026.6,1026.6
9/6/1994,942.3,942.3,942.3,942.3
9/7/1994,917.1,917.1,917.1,917.1
9/8/1994,991.7,991.7,991.7,991.7
9/12/1994,1041,1041,1041,1041
9/13/1994,964.3,964.3,964.3,964.3
9/14/1994,937.7,937.7,937.7,937.7
9/15/1994,950.9,950.9,950.9,950.9
9/19/1994,947.4,947.4,947.4,947.4
9/20/1994,916.1,916.1,916.1,916.1
9/21/1994,897.5,897.5,897.5,897.5
9/22/1994,899.9,899.9,899.9,899.9
9/26/1994,894.8,894.8,894.8,894.8
9/27/1994,856.5,856.5,856.5,856.5
9/28/1994,868.4,868.4,868.4,868.4
9/29/1994,903.7,903.7,903.7,903.7
10/3/1994,927.4,927.4,927.4,927.4
10/4/1994,939.3,939.3,939.3,939.3
10/5/1994,972.4,972.4,972.4,972.4
10/6/1994,972.4,972.4,972.4,972.4
10/7/1994,974.1,974.1,974.1,974.1
10/10/1994,943.7,943.7,943.7,943.7
10/11/1994,916.7,916.7,916.7,916.7
10/12/1994,914.6,914.6,914.6,914.6
10/13/1994,892.6,892.6,892.6,892.6
10/14/1994,899.3,899.3,899.3,899.3
10/17/1994,905.8,905.8,905.8,905.8
10/18/1994,926.9,926.9,926.9,926.9
10/19/1994,911.2,911.2,911.2,911.2
10/20/1994,904,904,904,904
10/21/1994,881.9,881.9,881.9,881.9
10/24/1994,847.1,847.1,847.1,847.1
10/25/1994,832,832,832,832
10/26/1994,812.3,812.3,812.3,812.3
10/27/1994,789.2,789.2,789.2,789.2
10/28/1994,764,764,764,764
11/2/1994,790.3,790.3,790.3,790.3
11/3/1994,812.1,812.1,812.1,812.1
11/4/1994,783.8,783.8,783.8,783.8
11/7/1994,767.1,767.1,767.1,767.1
11/8/1994,760.3,760.3,760.3,760.3
11/9/1994,737.4,737.4,737.4,737.4
11/10/1994,717.8,717.8,717.8,717.8
11/14/1994,695.2,695.2,695.2,695.2
11/15/1994,662.4,662.4,662.4,662.4
11/16/1994,649.2,649.2,649.2,649.2
11/17/1994,691.7,691.7,691.7,691.7
11/18/1994,696.5,696.5,696.5,696.5
11/21/1994,663.9,663.9,663.9,663.9
11/22/1994,654,654,654,654
11/23/1994,668.8,668.8,668.8,668.8
11/24/1994,669.2,669.2,669.2,669.2
11/25/1994,673.3,673.3,673.3,673.3
11/28/1994,691.3,691.3,691.3,691.3
11/29/1994,730.7,730.7,730.7,730.7
11/30/1994,776.1,776.1,776.1,776.1
12/1/1994,793.5,793.5,793.5,793.5
12/2/1994,781.6,781.6,781.6,781.6
12/5/1994,789.3,789.3,789.3,789.3
12/6/1994,780.5,780.5,780.5,780.5
12/7/1994,744.9,744.9,744.9,744.9
12/8/1994,702.6,702.6,702.6,702.6
12/9/1994,680.6,680.6,680.6,680.6
12/12/1994,720,720,720,720
12/13/1994,720,720,720,720
12/14/1994,702.5,702.5,702.5,702.5
12/15/1994,700.7,700.7,700.7,700.7
12/16/1994,713.5,713.5,713.5,713.5
12/19/1994,735.9,735.9,735.9,735.9
12/20/1994,713.3,713.3,713.3,713.3
12/21/1994,717.2,717.2,717.2,717.2
12/22/1994,713,713,713,713
12/23/1994,716.1,716.1,716.1,716.1
12/27/1994,713.6,713.6,713.6,713.6
12/28/1994,705,705,705,705
12/29/1994,732,732,732,732
1/2/1995,749.7,749.7,749.7,749.7
1/3/1995,775.9,775.9,775.9,775.9
1/4/1995,760.8,760.8,760.8,760.8
1/5/1995,766.3,766.3,766.3,766.3
1/6/1995,735.3,735.3,735.3,735.3
1/9/1995,743.8,743.8,743.8,743.8
1/10/1995,721.9,721.9,721.9,721.9
1/11/1995,732.6,732.6,732.6,732.6
1/12/1995,726.5,726.5,726.5,726.5
1/13/1995,739.4,739.4,739.4,739.4
1/16/1995,740.6,740.6,740.6,740.6
1/17/1995,737.9,737.9,737.9,737.9
1/18/1995,733.4,733.4,733.4,733.4
1/19/1995,729.4,729.4,729.4,729.4
1/20/1995,718.5,718.5,718.5,718.5
1/23/1995,696,696,696,696
1/24/1995,679.1,679.1,679.1,679.1
1/25/1995,679.1,679.1,679.1,679.1
1/26/1995,662.2,662.2,662.2,662.2
1/27/1995,641.6,641.6,641.6,641.6
1/30/1995,632.8,632.8,632.8,632.8
1/31/1995,605.9,605.9,605.9,605.9
2/1/1995,615.5,615.5,615.5,615.5
2/2/1995,597.8,597.8,597.8,597.8
2/3/1995,586.7,586.7,586.7,586.7
2/6/1995,620.2,620.2,620.2,620.2
2/7/1995,663.3,663.3,663.3,663.3
2/8/1995,653.1,653.1,653.1,653.1
2/9/1995,658.9,658.9,658.9,658.9
2/10/1995,648.7,648.7,648.7,648.7
2/13/1995,632,632,632,632
2/14/1995,646.1,646.1,646.1,646.1
2/15/1995,649.5,649.5,649.5,649.5
2/16/1995,657.4,657.4,657.4,657.4
2/17/1995,659.6,659.6,659.6,659.6
2/20/1995,648.7,648.7,648.7,648.7
2/21/1995,618,618,618,618
2/22/1995,615,615,615,615
2/23/1995,629.8,629.8,629.8,629.8
2/24/1995,678.9,678.9,678.9,678.9
2/27/1995,645.9,645.9,645.9,645.9
2/28/1995,632.3,632.3,632.3,632.3
3/1/1995,633.8,633.8,633.8,633.8
3/2/1995,641.3,641.3,641.3,641.3
3/3/1995,657.4,657.4,657.4,657.4
3/6/1995,660.9,660.9,660.9,660.9
3/7/1995,654.7,654.7,654.7,654.7
3/8/1995,653.3,653.3,653.3,653.3
3/9/1995,650.8,650.8,650.8,650.8
3/10/1995,638.9,638.9,638.9,638.9
3/13/1995,635,635,635,635
3/14/1995,618.8,618.8,618.8,618.8
3/15/1995,619.3,619.3,619.3,619.3
3/16/1995,612,612,612,612
3/17/1995,606,606,606,606
3/20/1995,600.1,600.1,600.1,600.1
3/21/1995,593.3,593.3,593.3,593.3
3/22/1995,584.5,584.5,584.5,584.5
3/23/1995,578.1,578.1,578.1,578.1
3/24/1995,581.3,581.3,581.3,581.3
3/27/1995,593,593,593,593
3/28/1995,577.8,577.8,577.8,577.8
3/29/1995,583.5,583.5,583.5,583.5
3/30/1995,594.5,594.5,594.5,594.5
3/31/1995,606.6,606.6,606.6,606.6
4/3/1995,605.3,605.3,605.3,605.3
4/4/1995,625.2,625.2,625.2,625.2
4/5/1995,643.5,643.5,643.5,643.5
4/6/1995,669.4,669.4,669.4,669.4
4/7/1995,689.9,689.9,689.9,689.9
4/10/1995,729.9,729.9,729.9,729.9
4/11/1995,741.3,741.3,741.3,741.3
4/12/1995,742,742,742,742
4/13/1995,709.9,709.9,709.9,709.9
4/14/1995,731,731,731,731
4/18/1995,764.7,764.7,764.7,764.7
4/19/1995,816.8,816.8,816.8,816.8
4/20/1995,849.4,849.4,849.4,849.4
4/21/1995,830.8,830.8,830.8,830.8
4/24/1995,882.3,882.3,882.3,882.3
4/25/1995,900.8,900.8,900.8,900.8
4/26/1995,840.3,840.3,840.3,840.3
4/27/1995,869.4,869.4,869.4,869.4
4/28/1995,853.3,853.3,853.3,853.3
5/4/1995,848.5,848.5,848.5,848.5
5/5/1995,834.2,834.2,834.2,834.2
5/9/1995,839,839,839,839
5/10/1995,864,864,864,864
5/11/1995,894.8,894.8,894.8,894.8
5/12/1995,915.2,915.2,915.2,915.2
5/15/1995,901.7,901.7,901.7,901.7
5/16/1995,864.8,864.8,864.8,864.8
5/17/1995,828.5,828.5,828.5,828.5
5/18/1995,817.9,817.9,817.9,817.9
5/19/1995,802.4,802.4,802.4,802.4
5/22/1995,761.8,761.8,761.8,761.8
5/23/1995,724.4,724.4,724.4,724.4
5/24/1995,776.8,776.8,776.8,776.8
5/25/1995,826.1,826.1,826.1,826.1
5/26/1995,782.2,782.2,782.2,782.2
5/29/1995,818.9,818.9,818.9,818.9
5/30/1995,768.7,768.7,768.7,768.7
5/31/1995,777.9,777.9,777.9,777.9
6/1/1995,742.1,742.1,742.1,742.1
6/2/1995,746.6,746.6,746.6,746.6
6/5/1995,785.3,785.3,785.3,785.3
6/6/1995,797.9,797.9,797.9,797.9
6/7/1995,799.9,799.9,799.9,799.9
6/8/1995,803.6,803.6,803.6,803.6
6/9/1995,796.8,796.8,796.8,796.8
6/12/1995,791.4,791.4,791.4,791.4
6/13/1995,788.8,788.8,788.8,788.8
6/14/1995,787.2,787.2,787.2,787.2
6/16/1995,762.9,762.9,762.9,762.9
6/19/1995,758.9,758.9,758.9,758.9
6/20/1995,781,781,781,781
6/21/1995,792.4,792.4,792.4,792.4
6/22/1995,790.1,790.1,790.1,790.1
6/23/1995,794.8,794.8,794.8,794.8
6/26/1995,822.2,822.2,822.2,822.2
6/27/1995,833.1,833.1,833.1,833.1
6/28/1995,820.1,820.1,820.1,820.1
6/29/1995,840.1,840.1,840.1,840.1
6/30/1995,849.9,849.9,849.9,849.9
7/3/1995,852.2,852.2,852.2,852.2
7/4/1995,846,846,846,846
7/5/1995,824.2,824.2,824.2,824.2
7/6/1995,827.6,827.6,827.6,827.6
7/7/1995,830,830,830,830
7/10/1995,829.2,829.2,829.2,829.2
7/11/1995,820.5,820.5,820.5,820.5
7/12/1995,803.7,803.7,803.7,803.7
7/13/1995,817.4,817.4,817.4,817.4
7/14/1995,821,821,821,821
7/17/1995,845.9,845.9,845.9,845.9
7/18/1995,871.8,871.8,871.8,871.8
7/19/1995,860,860,860,860
7/20/1995,857.8,857.8,857.8,857.8
7/21/1995,843.1,843.1,843.1,843.1
7/24/1995,824.5,824.5,824.5,824.5
7/25/1995,812.4,812.4,812.4,812.4
7/26/1995,816.6,816.6,816.6,816.6
7/27/1995,838.3,838.3,838.3,838.3
7/28/1995,831.6,831.6,831.6,831.6
7/31/1995,814.7,814.7,814.7,814.7
8/1/1995,811.8,811.8,811.8,811.8
8/2/1995,820.4,820.4,820.4,820.4
8/3/1995,816.3,816.3,816.3,816.3
8/4/1995,812.1,812.1,812.1,812.1
8/7/1995,819.2,819.2,819.2,819.2
8/8/1995,813.1,813.1,813.1,813.1
8/9/1995,813.5,813.5,813.5,813.5
8/10/1995,826.2,826.2,826.2,826.2
8/11/1995,841.1,841.1,841.1,841.1
8/16/1995,842.7,842.7,842.7,842.7
8/17/1995,838,838,838,838
8/18/1995,837.3,837.3,837.3,837.3
8/21/1995,839.8,839.8,839.8,839.8
8/22/1995,835.1,835.1,835.1,835.1
8/23/1995,835.1,835.1,835.1,835.1
8/24/1995,839.1,839.1,839.1,839.1
8/25/1995,841.2,841.2,841.2,841.2
8/28/1995,838.2,838.2,838.2,838.2
8/29/1995,835.4,835.4,835.4,835.4
8/30/1995,828.1,828.1,828.1,828.1
8/31/1995,824.7,824.7,824.7,824.7
9/1/1995,831.7,831.7,831.7,831.7
9/4/1995,844.8,844.8,844.8,844.8
9/5/1995,860.8,860.8,860.8,860.8
9/6/1995,863.1,863.1,863.1,863.1
9/7/1995,863.8,863.8,863.8,863.8
9/8/1995,883.6,883.6,883.6,883.6
9/11/1995,909,909,909,909
9/12/1995,925.4,925.4,925.4,925.4
9/13/1995,911.8,911.8,911.8,911.8
9/14/1995,929.1,929.1,929.1,929.1
9/15/1995,906.1,906.1,906.1,906.1
9/18/1995,882.9,882.9,882.9,882.9
9/19/1995,874.7,874.7,874.7,874.7
9/20/1995,885.7,885.7,885.7,885.7
9/21/1995,885.5,885.5,885.5,885.5
